associated_work,composer,date_text,filename,manifest_contents,manifest_date,manifest_organization,movement_or_selection,name,page_number,part_or_instrument,place,record_type,review_flags,role,source_pdf,source_text,title,txt_source_file
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Wilcox, W.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Wilcox, W.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Smith, H. W.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Smith, H. W.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Whitehead, A. E.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Whitehead, A. E.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Stevens, G. H.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Stevens, G. H.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Brown, E. H.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Brown, E. H.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Hanify, F.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Hanify, F.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Crane, J. R.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Crane, J. R.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Lang, E. J.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Lang, E. J.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Murray, N. L.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Murray, N. L.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Phelan, C. H.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Phelan, C. H.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Shannon, W. M.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Shannon, W. M.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Wild, C.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Wild, C.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Moran, J.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Moran, J.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Trevein, W.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Trevein, W.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Day, A. J.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Day, A. J.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Fenton, G. C.",7,First Bass,,performer,,,UDC20260028-45.pdf,"FIRST BASS.
Fenton, G. C.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Casper, F. (Capt.)",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Casper, F. (Capt.)",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Startes, J.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Startes, J.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Murray, Dr H L",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Murray, Dr H L",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Pepper, F.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Pepper, F.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Jones, Walter C.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Jones, Walter C.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Martingly, A.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Martingly, A.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Adeock, J.",7,Second Bass,,performer,"Likely 'Adcock, J.'; OCR uncertainty.",,UDC20260028-45.pdf,"SECOND BASS.
Adeock, J.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"White, T. F.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
White, T. F.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Litchfield, H.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Litchfield, H.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Griffiths, H. L.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Griffiths, H. L.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Bona, E.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Bona, E.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Brown, G. H.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Brown, G. H.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Morgan, H. E.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Morgan, H. E.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Hodgetts, W. D.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Hodgetts, W. D.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Samuels, J. W.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Samuels, J. W.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Heath, G. S. R.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Heath, G. S. R.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Perry, S. J.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Perry, S. J.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Saver, J. F.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Saver, J. F.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Watson, J.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Watson, J.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Ure, E. A.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Ure, E. A.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Hynes, H. C.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Hynes, H. C.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Lewis, W. E.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Lewis, W. E.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Nicolson, R. G.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Nicolson, R. G.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Thomas, F. W.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Thomas, F. W.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Court, F.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Court, F.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"McLaughlan, E. L.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
McLaughlan, E. L.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Stevens, Alfred",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Stevens, Alfred",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Jones, T. E.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Jones, T. E.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Berry, Alfred",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Berry, Alfred",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-45.pdf,Concert Programs,1901,Melbourne Liedertafel,,"Hannah, A.",7,Second Bass,,performer,,,UDC20260028-45.pdf,"SECOND BASS.
Hannah, A.",,extracted_texts/OLMOCR/UDC20260028-45.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,,1,,"Town Hall, Melbourne.",venue,,,UDC20260028-46.pdf,"Town Hall,
Melbourne.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,"Tuesday Ev'ng, 8th July, 1902.",UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,,1,,,date,,,UDC20260028-46.pdf,"Tuesday Ev'ng,
8th July, 1902.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Melbourne Liedertafel,1,,,organization,,presenting organization,UDC20260028-46.pdf,"Melbourne
Liedertafel.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Associated Ladies' Choir of 150 voices.,5,,,organization,,associated choir,UDC20260028-46.pdf,Associated Ladies' Choir of 150 voices.,,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Melbourne Liedertafel Orchestra,4,,,organization,,orchestra,UDC20260028-46.pdf,*Members of Melbourne Liedertafel Orchestra (with which is incorporated the Hawthorn Orchestral Society).,,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Hawthorn Orchestral Society,4,,,organization,,orchestra (incorporated),UDC20260028-46.pdf,(with which is incorporated the Hawthorn Orchestral Society),,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"Sir George Sydenham Clarke, K.C.M.G., F.R.S.",3,,,patron,,Patron,UDC20260028-46.pdf,"Patrons:
His Excellency the Governor
Sir George Sydenham Clarke, K.C.M.G., F.R.S.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"Sir John Madden, K.C.M.G., Lieutenant-Governor.",3,,,patron,,Patron,UDC20260028-46.pdf,"His Excellency
Sir John Madden, K.C.M.G.,
Lieutenant-Governor.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"Janet, Lady Clarke.",3,,,patron,,Patroness,UDC20260028-46.pdf,"Patroness:
Janet, Lady Clarke.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"Sir Malcolm McEacharn, K.B., M.P.",3,,,patron,,President,UDC20260028-46.pdf,"President.
Sir Malcolm McEacharn, K.B., M.P.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"The Hon. F. S. Grimwade, M.L.C.",3,,,patron,,Vice-President,UDC20260028-46.pdf,"Vice-Presidents:
The Hon. F. S. Grimwade, M.L.C.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"The Hon. Sir Arthur Snowden, K.B., M.L.C",3,,,patron,,Vice-President,UDC20260028-46.pdf,"The Hon. Sir Arthur Snowden, K.B., M.L.C",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"E. G. Fitzgibbon, Esq., C.M.G.",3,,,patron,,Vice-President,UDC20260028-46.pdf,"E. G. Fitzgibbon, Esq., C.M.G.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"The Hon. Sir Samuel Gillott, K.B., M.L.A.",3,,,patron,,Vice-President,UDC20260028-46.pdf,"The Hon. Sir Samuel Gillott, K.B., M.L.A.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,The Right Worshipful the Mayor of Melbourne.,3,,,patron,Honorific given without personal name.,Vice-President,UDC20260028-46.pdf,The Right Worshipful the Mayor of Melbourne.,,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"Messrs. W. H. Glen & Co., Collins Street",10,,,patron,,Thanks for use of Box Office,UDC20260028-46.pdf,"The thanks of the Society are due to Messrs. W. H. Glen & Co., Collins Street, for use of Box Office",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,"Conservatorium of Music, Albert Street, East Melbourne",10,,,patron,,Loan of Orchestral Parts,UDC20260028-46.pdf,"and to the Conservatorium of Music, Albert Street, East Melbourne, for loan of Orchestral Parts.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,Beethoven.,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,Overture,,6,,,work,,,UDC20260028-46.pdf,"OVERTURE—
""Fidelio""
The Orchestra. Beethoven.","""Fidelio""",extracted_texts/OLMOCR/UDC20260028-46.txt
,Max Bruch.,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,,6,,,work,,,UDC20260028-46.pdf,"""The Migration of the Normans""
Max Bruch.",The Migration of the Normans,extracted_texts/OLMOCR/UDC20260028-46.txt
,Weber.,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,(DER FREISCHUTZ),,7,,,work,,,UDC20260028-46.pdf,"ARIA—

""Und ob die Wolke sie ver-hülle""
(DER FREISCHUTZ) Weber.","""Und ob die Wolke sie ver-hülle""",extracted_texts/OLMOCR/UDC20260028-46.txt
,Johannes Brahms.,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,Op. 82.,,7,,,work,,,UDC20260028-46.pdf,"""NÄNIE""
(SCHILLER) Johannes Brahms.
Op. 82.","""NÄNIE""",extracted_texts/OLMOCR/UDC20260028-46.txt
,"Beethoven,",,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,Adagio Molto—Allegro con brio—Larghetto—Scherzo (Allegro)—Finale (Allegro molto).,,8,,,work,,,UDC20260028-46.pdf,"Symphony. No. 2 in D.
Beethoven,
Adagio Molto—Allegro con brio—Larghetto—
Scherzo (Allegro)—Finale (Allegro molto).",Symphony. No. 2 in D.,extracted_texts/OLMOCR/UDC20260028-46.txt
,Schumann.,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,,8,,,work,,,UDC20260028-46.pdf,"THE CATHEDRAL SCENE
from ""FAUST""
Schumann.","THE CATHEDRAL SCENE from ""FAUST""",extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Mr. August Siede.,6,conductor,,performer,,,UDC20260028-46.pdf,"Under the Baton of
Mr. August Siede.",,extracted_texts/OLMOCR/UDC20260028-46.txt
The Migration of the Normans,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Signor A. Rebottaro.,6,soloist,,performer,,,UDC20260028-46.pdf,Soloist—Signor A. Rebottaro.,,extracted_texts/OLMOCR/UDC20260028-46.txt
"""Und ob die Wolke sie ver-hülle""",,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Miss Hesketh Jones.,7,soloist,,performer,Vocal part not specified; likely soprano.,,UDC20260028-46.pdf,Miss Hesketh Jones.,,extracted_texts/OLMOCR/UDC20260028-46.txt
"THE CATHEDRAL SCENE from ""FAUST""",,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Miss Hesketh Jones,8,Gretchen,,performer,,,UDC20260028-46.pdf,"Miss Hesketh Jones (Gretchen),",,extracted_texts/OLMOCR/UDC20260028-46.txt
"THE CATHEDRAL SCENE from ""FAUST""",,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Signor A. Rebottaro,8,Evil Spirit,,performer,,,UDC20260028-46.pdf,"Signor A. Rebottaro (Evil Spirit),",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Pro. Marshall-Hall.,3,honorary conductor,,performer,Honorary office; not explicitly performing at this concert.; Possibly OCR for 'Prof.',,UDC20260028-46.pdf,"Hon. Conductor:
Pro. Marshall-Hall.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Mr. Mansley Greer.,3,piano and organ,,performer,Office holder; performance not explicitly credited on a specific work.,,UDC20260028-46.pdf,"Hon. Pianist & Organist:
Mr. Mansley Greer.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Mr. H. S. Elvins.,3,piano,,performer,Office holder; performance not explicitly credited.,,UDC20260028-46.pdf,"Deputy Hon. Pianists:
Mr. H. S. Elvins.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Miss N. A. Billings.,3,piano,,performer,Office holder; performance not explicitly credited.,,UDC20260028-46.pdf,"Deputy Hon. Pianists:
... Miss N. A. Billings.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Dawson (leader),4,Violin (leader),,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Dawson (leader)",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Krawkowski.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Krawkowski.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Lambert.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Lambert.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. North.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. North.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Dr. MacGillicuddy.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Dr. MacGillicuddy.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Danne.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Danne.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Miss Abercrombie.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Miss Abercrombie.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Miss Moss.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Miss Moss.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Miss Cussen.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Miss Cussen.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Miss White.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Miss White.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Miss Parry.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Miss Parry.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mrs. Green.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mrs. Green.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Miss McFarlane.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Miss McFarlane.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Miss Riley.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Miss Riley.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. C. A. Smith.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. C. A. Smith.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Wright.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Wright.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Johnson.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Johnson.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Hume.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Hume.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. La Feuillade.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. La Feuillade.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. L'Estrange.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. L'Estrange.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Geo. Bell.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Geo. Bell.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,*Mr. Hornby.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
*Mr. Hornby.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Mr. Parkes.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
Mr. Parkes.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Mr. Hunter.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
Mr. Hunter.",,extracted_texts/OLMOCR/UDC20260028-46.txt
,,,UDC20260028-46.pdf,Concert Programs,1902,Melbourne Liedertafel,,Mr. Brennecke.,4,Violin,,performer,,,UDC20260028-46.pdf,"Violins—
Mr. Brennecke.",,extracted_texts/OLMOCR/UDC20260028-46.txt
